Kolumna1	Kolumna2	Kolumna3	Kolumna4	kg_trans	ilosc_kg	przed_przecena	PO_PRZECENIE	rabaty_suma	czy_wystepuje_rabat						
24/06/2022	Reneta	J	159-34-45-151	330	11988	1155	1155	0	0						
28/06/2022	Melba	L	159-34-45-151	177	12165	477,9	477,9	0	0						
04/07/2022	Melba	L	159-34-45-151	33	12198	89,1	89,1	0	0						
20/07/2022	Papierowka	L	159-34-45-151	455	12653	1456	1456	0	0						
04/08/2022	Melba	L	159-34-45-151	237	12890	639,9	639,9	0	0						
06/08/2022	Melba	L	159-34-45-151	105	12995	283,5	283,5	0	0						
10/08/2022	Melba	L	159-34-45-151	388	13383	1047,6	1047,6	0	0						
15/08/2022	Reneta	J	159-34-45-151	473	13856	1655,5	1655,5	0	0						
20/08/2022	Reneta	J	159-34-45-151	223	14079	780,5	780,5	0	0						
29/08/2022	Melba	L	159-34-45-151	279	14358	753,3	753,3	0	0						
29/08/2022	Papierowka	L	159-34-45-151	448	14806	1433,6	1433,6	0	0						
30/08/2022	Papierowka	L	159-34-45-151	205	15011	656	645,75	10,25	1						
30/08/2022	Papierowka	L	159-34-45-151	289	15300	924,8	910,35	14,45	1						
02/09/2022	Delikates	J	159-34-45-151	269	15569	860,8	847,35	13,45	1						
07/09/2022	Lobo	J	159-34-45-151	229	15798	572,5	561,05	11,45	1						
08/09/2022	Reneta	J	159-34-45-151	286	16084	1001	986,7	14,3	1						
15/09/2022	Lobo	J	159-34-45-151	284	16368	710	695,8	14,2	1						
19/09/2022	Reneta	J	159-34-45-151	82	16450	287	282,9	4,1	1						
23/09/2022	Reneta	J	159-34-45-151	333	16783	1165,5	1148,85	16,65	1						
24/09/2022	Delikates	J	159-34-45-151	89	16872	284,8	280,35	4,45	1						
26/09/2022	Antonowka	J	159-34-45-151	57	16929	182,4	179,55	2,85	1						
03/10/2022	Reneta	J	159-34-45-151	384	17313	1344	1324,8	19,2	1						
12/10/2022	Reneta	J	159-34-45-151	141	17454	493,5	486,45	7,05	1						
09/11/2022	Kosztela	J	159-34-45-151	465	17919	1162,5	1139,25	23,25	1						
10/11/2022	Reneta	J	159-34-45-151	349	18268	1221,5	1204,05	17,45	1						
12/11/2022	Delikates	J	159-34-45-151	262	18530	838,4	825,3	13,1	1						
25/11/2022	Reneta	J	159-34-45-151	44	18574	154	151,8	2,2	1						
28/11/2022	Delikates	J	159-34-45-151	158	18732	505,6	497,7	7,9	1						
07/12/2022	Gloster	Z	159-34-45-151	247	18979	839,8	827,45	12,35	1						
14/12/2022	Ligol	Z	159-34-45-151	205	19184	697	686,75	10,25	1						
22/12/2022	Idared	Z	159-34-45-151	454	19638	1543,6	1520,9	22,7	1						
26/12/2022	Jonagored	Z	159-34-45-151	512	20150	1792	1740,8	51,2	1						
30/12/2022	Idared	Z	159-34-45-151	173	20323	588,2	570,9	17,3	1						
12/01/2022	Jonagored	Z	162-82-16-285	356	356	1246	1246	0	0						
12/01/2022	Jonagold	Z	162-82-16-285	281	637	955,4	955,4	0	0						
17/01/2022	Alwa	Z	162-82-16-285	378	1015	1096,2	1096,2	0	0						
20/01/2022	Idared	Z	162-82-16-285	135	1150	459	459	0	0						
05/02/2022	Alwa	Z	162-82-16-285	90	1240	261	261	0	0						
07/02/2022	Ligol	Z	162-82-16-285	44	1284	149,6	149,6	0	0						
07/02/2022	Gala	Z	162-82-16-285	477	1761	1621,8	1621,8	0	0						
10/02/2022	Cortland	Z	162-82-16-285	308	2069	985,6	985,6	0	0						
03/03/2022	Ligol	Z	162-82-16-285	426	2495	1448,4	1448,4	0	0						
07/03/2022	Ligol	Z	162-82-16-285	264	2759	897,6	897,6	0	0						
21/03/2022	Cortland	Z	162-82-16-285	182	2941	582,4	582,4	0	0						
26/03/2022	Gala	Z	162-82-16-285	681	3622	2315,4	2315,4	0	0						
28/03/2022	Jonagold	Z	162-82-16-285	498	4120	1693,2	1693,2	0	0						
31/03/2022	Alwa	Z	162-82-16-285	191	4311	553,9	553,9	0	0						
02/04/2022	Ligol	Z	162-82-16-285	264	4575	897,6	897,6	0	0						
11/04/2022	Ligol	Z	162-82-16-285	36	4611	122,4	122,4	0	0						
15/04/2022	Jonagold	Z	162-82-16-285	568	5179	1931,2	1931,2	0	0						
27/04/2022	Szampion	Z	162-82-16-285	487	5666	1168,8	1168,8	0	0						
28/04/2022	Alwa	Z	162-82-16-285	76	5742	220,4	220,4	0	0						
11/05/2022	Idared	Z	162-82-16-285	446	6188	1516,4	1516,4	0	0						
11/05/2022	Gala	Z	162-82-16-285	447	6635	1519,8	1519,8	0	0						
08/06/2022	Papierowka	L	162-82-16-285	200	6835	640	640	0	0						
18/06/2022	Melba	L	162-82-16-285	43	6878	116,1	116,1	0	0						
18/06/2022	Reneta	J	162-82-16-285	206	7084	721	721	0	0						
09/07/2022	Melba	L	162-82-16-285	58	7142	156,6	156,6	0	0						
11/07/2022	Papierowka	L	162-82-16-285	310	7452	992	992	0	0						
16/07/2022	Melba	L	162-82-16-285	302	7754	815,4	815,4	0	0						
18/07/2022	Melba	L	162-82-16-285	43	7797	116,1	116,1	0	0						
18/07/2022	Melba	L	162-82-16-285	230	8027	621	621	0	0						
22/07/2022	Papierowka	L	162-82-16-285	357	8384	1142,4	1142,4	0	0						
26/07/2022	Papierowka	L	162-82-16-285	453	8837	1449,6	1449,6	0	0						
28/07/2022	Papierowka	L	162-82-16-285	457	9294	1462,4	1462,4	0	0						
30/07/2022	Reneta	J	162-82-16-285	248	9542	868	868	0	0						
04/08/2022	Papierowka	L	162-82-16-285	220	9762	704	704	0	0						
05/08/2022	Melba	L	162-82-16-285	378	10140	1020,6	1020,6	0	0						
10/08/2022	Melba	L	162-82-16-285	34	10174	91,8	91,8	0	0						
10/08/2022	Reneta	J	162-82-16-285	274	10448	959	959	0	0						
15/08/2022	Papierowka	L	162-82-16-285	274	10722	876,8	876,8	0	0						
26/08/2022	Melba	L	162-82-16-285	246	10968	664,2	664,2	0	0						
27/08/2022	Reneta	J	162-82-16-285	235	11203	822,5	822,5	0	0						
30/08/2022	Melba	L	162-82-16-285	447	11650	1206,9	1206,9	0	0						
05/09/2022	Kosztela	J	162-82-16-285	38	11688	95	95	0	0						
21/09/2022	Delikates	J	162-82-16-285	211	11899	675,2	675,2	0	0						
22/09/2022	Reneta	J	162-82-16-285	464	12363	1624	1624	0	0						
07/10/2022	Kosztela	J	162-82-16-285	425	12788	1062,5	1062,5	0	0						
10/10/2022	Kosztela	J	162-82-16-285	385	13173	962,5	962,5	0	0						
17/10/2022	Delikates	J	162-82-16-285	251	13424	803,2	803,2	0	0						
28/10/2022	Reneta	J	162-82-16-285	67	13491	234,5	234,5	0	0						
18/11/2022	Lobo	J	162-82-16-285	239	13730	597,5	597,5	0	0						
18/11/2022	Reneta	J	162-82-16-285	388	14118	1358	1358	0	0						
24/11/2022	Reneta	J	162-82-16-285	215	14333	752,5	752,5	0	0						
26/11/2022	Reneta	J	162-82-16-285	248	14581	868	868	0	0						
28/11/2022	Delikates	J	162-82-16-285	345	14926	1104	1104	0	0						
24/01/2022	Jonagored	Z	163-92-64-010	305	305	1067,5	1067,5	0	0						
07/02/2022	Gala	Z	163-92-64-010	602	907	2046,8	2046,8	0	0						
11/03/2022	Jonagored	Z	163-92-64-010	614	1521	2149	2149	0	0						
18/04/2022	Gala	Z	163-92-64-010	453	1974	1540,2	1540,2	0	0						
27/04/2022	Cortland	Z	163-92-64-010	150	2124	480	480	0	0						
27/04/2022	Szampion	Z	163-92-64-010	253	2377	607,2	607,2	0	0						
07/05/2022	Ligol	Z	163-92-64-010	73	2450	248,2	248,2	0	0						
09/05/2022	Ligol	Z	163-92-64-010	401	2851	1363,4	1363,4	0	0						
10/05/2022	Ligol	Z	163-92-64-010	347	3198	1179,8	1179,8	0	0						
16/05/2022	Gala	Z	163-92-64-010	397	3595	1349,8	1349,8	0	0						
20/05/2022	Jonagold	Z	163-92-64-010	339	3934	1152,6	1152,6	0	0						
08/06/2022	Papierowka	L	163-92-64-010	201	4135	643,2	643,2	0	0						
08/06/2022	Melba	L	163-92-64-010	169	4304	456,3	456,3	0	0						
09/06/2022	Reneta	J	163-92-64-010	483	4787	1690,5	1690,5	0	0						
20/06/2022	Melba	L	163-92-64-010	14	4801	37,8	37,8	0	0						
24/06/2022	Melba	L	163-92-64-010	473	5274	1277,1	1277,1	0	0						
25/06/2022	Reneta	J	163-92-64-010	387	5661	1354,5	1354,5	0	0						
06/07/2022	Reneta	J	163-92-64-010	60	5721	210	210	0	0						
09/07/2022	Reneta	J	163-92-64-010	215	5936	752,5	752,5	0	0						
11/07/2022	Melba	L	163-92-64-010	170	6106	459	459	0	0						
14/07/2022	Papierowka	L	163-92-64-010	130	6236	416	416	0	0						
26/07/2022	Papierowka	L	163-92-64-010	254	6490	812,8	812,8	0	0						
03/08/2022	Papierowka	L	163-92-64-010	128	6618	409,6	409,6	0	0						
06/08/2022	Reneta	J	163-92-64-010	337	6955	1179,5	1179,5	0	0						
08/08/2022	Reneta	J	163-92-64-010	424	7379	1484	1484	0	0						
13/08/2022	Melba	L	163-92-64-010	271	7650	731,7	731,7	0	0						
24/08/2022	Papierowka	L	163-92-64-010	277	7927	886,4	886,4	0	0						
26/08/2022	Reneta	J	163-92-64-010	287	8214	1004,5	1004,5	0	0						
31/08/2022	Melba	L	163-92-64-010	362	8576	977,4	977,4	0	0						
08/09/2022	Reneta	J	163-92-64-010	180	8756	630	630	0	0						
14/09/2022	Antonowka	J	163-92-64-010	455	9211	1456	1456	0	0						
08/10/2022	Lobo	J	163-92-64-010	343	9554	857,5	857,5	0	0						
12/10/2022	Delikates	J	163-92-64-010	32	9586	102,4	102,4	0	0						
29/10/2022	Antonowka	J	163-92-64-010	86	9672	275,2	275,2	0	0						
05/11/2022	Reneta	J	163-92-64-010	333	10005	1165,5	1165,5	0	0						
14/11/2022	Reneta	J	163-92-64-010	223	10228	780,5	780,5	0	0						
15/11/2022	Lobo	J	163-92-64-010	376	10604	940	940	0	0						
15/11/2022	Lobo	J	163-92-64-010	494	11098	1235	1235	0	0						
19/11/2022	Reneta	J	163-92-64-010	153	11251	535,5	535,5	0	0						
22/11/2022	Lobo	J	163-92-64-010	108	11359	270	270	0	0						
22/11/2022	Lobo	J	163-92-64-010	310	11669	775	775	0	0						
19/12/2022	Cortland	Z	163-92-64-010	482	12151	1542,4	1542,4	0	0						
19/12/2022	Cortland	Z	163-92-64-010	243	12394	777,6	777,6	0	0						
26/12/2022	Gloster	Z	163-92-64-010	172	12566	584,8	584,8	0	0						
07/01/2022	Idared	Z	164-61-25-530	141	141	479,4	479,4	0	0						
08/01/2022	Gala	Z	164-61-25-530	629	770	2138,6	2138,6	0	0						
08/01/2022	Jonagored	Z	164-61-25-530	377	1147	1319,5	1319,5	0	0						
12/01/2022	Jonagored	Z	164-61-25-530	415	1562	1452,5	1452,5	0	0						
29/01/2022	Cortland	Z	164-61-25-530	112	1674	358,4	358,4	0	0						
31/01/2022	Alwa	Z	164-61-25-530	301	1975	872,9	872,9	0	0						
31/01/2022	Idared	Z	164-61-25-530	361	2336	1227,4	1227,4	0	0						
03/02/2022	Ligol	Z	164-61-25-530	187	2523	635,8	635,8	0	0						
07/02/2022	Gala	Z	164-61-25-530	330	2853	1122	1122	0	0						
07/02/2022	Cortland	Z	164-61-25-530	34	2887	108,8	108,8	0	0						
10/02/2022	Alwa	Z	164-61-25-530	305	3192	884,5	884,5	0	0						
14/03/2022	Alwa	Z	164-61-25-530	301	3493	872,9	872,9	0	0						
29/03/2022	Gloster	Z	164-61-25-530	289	3782	982,6	982,6	0	0						
31/03/2022	Jonagored	Z	164-61-25-530	616	4398	2156	2156	0	0						
05/04/2022	Idared	Z	164-61-25-530	311	4709	1057,4	1057,4	0	0						
09/04/2022	Cortland	Z	164-61-25-530	472	5181	1510,4	1510,4	0	0						
11/04/2022	Idared	Z	164-61-25-530	217	5398	737,8	737,8	0	0						
19/04/2022	Gala	Z	164-61-25-530	434	5832	1475,6	1475,6	0	0						
04/05/2022	Jonagold	Z	164-61-25-530	266	6098	904,4	904,4	0	0						
09/05/2022	Jonagored	Z	164-61-25-530	641	6739	2243,5	2243,5	0	0						
09/05/2022	Gala	Z	164-61-25-530	533	7272	1812,2	1812,2	0	0						
11/05/2022	Alwa	Z	164-61-25-530	224	7496	649,6	649,6	0	0						
17/05/2022	Jonagold	Z	164-61-25-530	357	7853	1213,8	1213,8	0	0						
17/05/2022	Gala	Z	164-61-25-530	592	8445	2012,8	2012,8	0	0						
20/05/2022	Gloster	Z	164-61-25-530	185	8630	629	629	0	0						
26/05/2022	Alwa	Z	164-61-25-530	484	9114	1403,6	1403,6	0	0						
30/05/2022	Idared	Z	164-61-25-530	405	9519	1377	1377	0	0						
31/05/2022	Jonagored	Z	164-61-25-530	676	10195	2366	2366	0	0						
14/06/2022	Melba	L	164-61-25-530	285	10480	769,5	769,5	0	0						
14/06/2022	Reneta	J	164-61-25-530	400	10880	1400	1400	0	0						
17/06/2022	Melba	L	164-61-25-530	269	11149	726,3	726,3	0	0						
27/07/2022	Papierowka	L	164-61-25-530	430	11579	1376	1376	0	0						
27/07/2022	Reneta	J	164-61-25-530	474	12053	1659	1659	0	0						
08/08/2022	Papierowka	L	164-61-25-530	389	12442	1244,8	1244,8	0	0						
10/08/2022	Melba	L	164-61-25-530	369	12811	996,3	996,3	0	0						
12/08/2022	Papierowka	L	164-61-25-530	175	12986	560	560	0	0						
19/08/2022	Melba	L	164-61-25-530	143	13129	386,1	386,1	0	0						
26/08/2022	Melba	L	164-61-25-530	248	13377	669,6	669,6	0	0						
06/09/2022	Antonowka	J	164-61-25-530	22	13399	70,4	70,4	0	0						
10/09/2022	Reneta	J	164-61-25-530	458	13857	1603	1603	0	0						
03/10/2022	Antonowka	J	164-61-25-530	243	14100	777,6	777,6	0	0						
12/10/2022	Reneta	J	164-61-25-530	238	14338	833	833	0	0						
17/10/2022	Reneta	J	164-61-25-530	338	14676	1183	1183	0	0						
31/10/2022	Kosztela	J	164-61-25-530	194	14870	485	485	0	0						
02/11/2022	Antonowka	J	164-61-25-530	327	15197	1046,4	1030,05	16,35	1						
14/11/2022	Reneta	J	164-61-25-530	484	15681	1694	1669,8	24,2	1						
18/11/2022	Antonowka	J	164-61-25-530	424	16105	1356,8	1335,6	21,2	1						
28/11/2022	Reneta	J	164-61-25-530	338	16443	1183	1166,1	16,9	1						
08/12/2022	Jonagored	Z	164-61-25-530	421	16864	1473,5	1452,45	21,05	1						
13/12/2022	Gloster	Z	164-61-25-530	318	17182	1081,2	1065,3	15,9	1						
19/12/2022	Idared	Z	164-61-25-530	452	17634	1536,8	1514,2	22,6	1						
21/12/2022	Cortland	Z	164-61-25-530	165	17799	528	519,75	8,25	1						
26/12/2022	Ligol	Z	164-61-25-530	205	18004	697	686,75	10,25	1						
29/12/2022	Cortland	Z	164-61-25-530	219	18223	700,8	689,85	10,95	1						
30/12/2022	Alwa	Z	164-61-25-530	210	18433	609	598,5	10,5	1						
04/01/2022	Szampion	Z	170-26-38-135	204	204	489,6	489,6	0	0						
10/01/2022	Gloster	Z	170-26-38-135	424	628	1441,6	1441,6	0	0						
26/01/2022	Idared	Z	170-26-38-135	367	995	1247,8	1247,8	0	0						
26/01/2022	Cortland	Z	170-26-38-135	431	1426	1379,2	1379,2	0	0						
03/02/2022	Alwa	Z	170-26-38-135	433	1859	1255,7	1255,7	0	0						
07/02/2022	Jonagored	Z	170-26-38-135	335	2194	1172,5	1172,5	0	0						
08/02/2022	Szampion	Z	170-26-38-135	191	2385	458,4	458,4	0	0						
17/02/2022	Jonagored	Z	170-26-38-135	227	2612	794,5	794,5	0	0						
19/02/2022	Gala	Z	170-26-38-135	483	3095	1642,2	1642,2	0	0						
22/02/2022	Gloster	Z	170-26-38-135	141	3236	479,4	479,4	0	0						
05/03/2022	Jonagored	Z	170-26-38-135	342	3578	1197	1197	0	0						
14/03/2022	Jonagored	Z	170-26-38-135	461	4039	1613,5	1613,5	0	0						
02/04/2022	Gala	Z	170-26-38-135	402	4441	1366,8	1366,8	0	0						
05/04/2022	Jonagored	Z	170-26-38-135	297	4738	1039,5	1039,5	0	0						
05/04/2022	Gala	Z	170-26-38-135	495	5233	1683	1683	0	0						
07/04/2022	Alwa	Z	170-26-38-135	12	5245	34,8	34,8	0	0						
13/04/2022	Cortland	Z	170-26-38-135	448	5693	1433,6	1433,6	0	0						
25/04/2022	Gala	Z	170-26-38-135	668	6361	2271,2	2271,2	0	0						
09/05/2022	Cortland	Z	170-26-38-135	165	6526	528	528	0	0						
16/05/2022	Jonagored	Z	170-26-38-135	380	6906	1330	1330	0	0						
26/05/2022	Gala	Z	170-26-38-135	385	7291	1309	1309	0	0						
27/05/2022	Jonagored	Z	170-26-38-135	296	7587	1036	1036	0	0						
13/06/2022	Melba	L	170-26-38-135	449	8036	1212,3	1212,3	0	0						
22/06/2022	Reneta	J	170-26-38-135	247	8283	864,5	864,5	0	0						
23/06/2022	Melba	L	170-26-38-135	230	8513	621	621	0	0						
28/06/2022	Reneta	J	170-26-38-135	364	8877	1274	1274	0	0						
01/07/2022	Melba	L	170-26-38-135	52	8929	140,4	140,4	0	0						
05/07/2022	Melba	L	170-26-38-135	152	9081	410,4	410,4	0	0						
06/07/2022	Reneta	J	170-26-38-135	324	9405	1134	1134	0	0						
06/07/2022	Melba	L	170-26-38-135	252	9657	680,4	680,4	0	0						
22/07/2022	Melba	L	170-26-38-135	345	10002	931,5	931,5	0	0						
22/07/2022	Melba	L	170-26-38-135	147	10149	396,9	396,9	0	0						
22/07/2022	Melba	L	170-26-38-135	419	10568	1131,3	1131,3	0	0						
09/09/2022	Lobo	J	170-26-38-135	354	10922	885	885	0	0						
13/09/2022	Reneta	J	170-26-38-135	420	11342	1470	1470	0	0						
16/09/2022	Reneta	J	170-26-38-135	234	11576	819	819	0	0						
01/10/2022	Reneta	J	170-26-38-135	338	11914	1183	1183	0	0						
17/10/2022	Reneta	J	170-26-38-135	396	12310	1386	1386	0	0						
22/10/2022	Kosztela	J	170-26-38-135	53	12363	132,5	132,5	0	0						
29/10/2022	Reneta	J	170-26-38-135	287	12650	1004,5	1004,5	0	0						
02/11/2022	Delikates	J	170-26-38-135	190	12840	608	608	0	0						
18/11/2022	Delikates	J	170-26-38-135	462	13302	1478,4	1478,4	0	0						
24/11/2022	Lobo	J	170-26-38-135	479	13781	1197,5	1197,5	0	0						
28/11/2022	Reneta	J	170-26-38-135	369	14150	1291,5	1291,5	0	0						
06/12/2022	Jonagold	Z	170-26-38-135	606	14756	2060,4	2060,4	0	0						
06/12/2022	Jonagored	Z	170-26-38-135	276	15032	966	952,2	13,8	1						
07/12/2022	Jonagored	Z	170-26-38-135	389	15421	1361,5	1342,05	19,45	1						
16/12/2022	Jonagored	Z	170-26-38-135	681	16102	2383,5	2349,45	34,05	1						
20/12/2022	Gala	Z	170-26-38-135	366	16468	1244,4	1226,1	18,3	1						
03/01/2022	Gloster	Z	170-89-76-803	222	222	754,8	754,8	0	0						
17/01/2022	Ligol	Z	170-89-76-803	400	622	1360	1360	0	0						
18/01/2022	Alwa	Z	170-89-76-803	390	1012	1131	1131	0	0						
18/01/2022	Idared	Z	170-89-76-803	15	1027	51	51	0	0						
04/02/2022	Szampion	Z	170-89-76-803	149	1176	357,6	357,6	0	0						
14/02/2022	Idared	Z	170-89-76-803	409	1585	1390,6	1390,6	0	0						
05/03/2022	Jonagored	Z	170-89-76-803	409	1994	1431,5	1431,5	0	0						
11/03/2022	Gala	Z	170-89-76-803	750	2744	2550	2550	0	0						
15/03/2022	Szampion	Z	170-89-76-803	546	3290	1310,4	1310,4	0	0						
15/03/2022	Gloster	Z	170-89-76-803	68	3358	231,2	231,2	0	0						
26/03/2022	Szampion	Z	170-89-76-803	520	3878	1248	1248	0	0						
26/03/2022	Cortland	Z	170-89-76-803	216	4094	691,2	691,2	0	0						
30/03/2022	Cortland	Z	170-89-76-803	218	4312	697,6	697,6	0	0						
01/04/2022	Gala	Z	170-89-76-803	420	4732	1428	1428	0	0						
02/04/2022	Jonagored	Z	170-89-76-803	612	5344	2142	2142	0	0						
04/04/2022	Ligol	Z	170-89-76-803	442	5786	1502,8	1502,8	0	0						
04/04/2022	Idared	Z	170-89-76-803	161	5947	547,4	547,4	0	0						
06/04/2022	Ligol	Z	170-89-76-803	136	6083	462,4	462,4	0	0						
12/04/2022	Jonagored	Z	170-89-76-803	334	6417	1169	1169	0	0						
12/04/2022	Gala	Z	170-89-76-803	547	6964	1859,8	1859,8	0	0						
18/04/2022	Gloster	Z	170-89-76-803	304	7268	1033,6	1033,6	0	0						
19/04/2022	Idared	Z	170-89-76-803	474	7742	1611,6	1611,6	0	0						
26/05/2022	Idared	Z	170-89-76-803	308	8050	1047,2	1047,2	0	0						
09/06/2022	Reneta	J	170-89-76-803	366	8416	1281	1281	0	0						
08/07/2022	Reneta	J	170-89-76-803	228	8644	798	798	0	0						
21/07/2022	Melba	L	170-89-76-803	123	8767	332,1	332,1	0	0						
23/07/2022	Melba	L	170-89-76-803	457	9224	1233,9	1233,9	0	0						
01/08/2022	Papierowka	L	170-89-76-803	321	9545	1027,2	1027,2	0	0						
01/08/2022	Papierowka	L	170-89-76-803	203	9748	649,6	649,6	0	0						
08/08/2022	Reneta	J	170-89-76-803	177	9925	619,5	619,5	0	0						
15/08/2022	Reneta	J	170-89-76-803	43	9968	150,5	150,5	0	0						
18/08/2022	Reneta	J	170-89-76-803	472	10440	1652	1652	0	0						
02/09/2022	Antonowka	J	170-89-76-803	217	10657	694,4	694,4	0	0						
03/09/2022	Antonowka	J	170-89-76-803	176	10833	563,2	563,2	0	0						
05/09/2022	Kosztela	J	170-89-76-803	143	10976	357,5	357,5	0	0						
15/09/2022	Lobo	J	170-89-76-803	203	11179	507,5	507,5	0	0						
19/09/2022	Lobo	J	170-89-76-803	325	11504	812,5	812,5	0	0						
21/09/2022	Kosztela	J	170-89-76-803	458	11962	1145	1145	0	0						
10/10/2022	Kosztela	J	170-89-76-803	146	12108	365	365	0	0						
10/10/2022	Antonowka	J	170-89-76-803	468	12576	1497,6	1497,6	0	0						
18/10/2022	Reneta	J	170-89-76-803	207	12783	724,5	724,5	0	0						
19/10/2022	Kosztela	J	170-89-76-803	117	12900	292,5	292,5	0	0						
03/11/2022	Antonowka	J	170-89-76-803	413	13313	1321,6	1321,6	0	0						
05/11/2022	Reneta	J	170-89-76-803	482	13795	1687	1687	0	0						
15/11/2022	Reneta	J	170-89-76-803	276	14071	966	966	0	0						
02/12/2022	Jonagored	Z	170-89-76-803	223	14294	780,5	780,5	0	0						
03/12/2022	Gloster	Z	170-89-76-803	290	14584	986	986	0	0						
05/12/2022	Jonagored	Z	170-89-76-803	547	15131	1914,5	1887,15	27,35	1						
22/12/2022	Jonagold	Z	170-89-76-803	494	15625	1679,6	1654,9	24,7	1						
30/12/2022	Idared	Z	170-89-76-803	200	15825	680	670	10	1						
08/01/2022	Ligol	Z	172-30-09-104	371	371	1261,4	1261,4	0	0						
01/02/2022	Szampion	Z	172-30-09-104	206	577	494,4	494,4	0	0						
01/02/2022	Gala	Z	172-30-09-104	440	1017	1496	1496	0	0						
09/02/2022	Gloster	Z	172-30-09-104	170	1187	578	578	0	0						
21/02/2022	Alwa	Z	172-30-09-104	67	1254	194,3	194,3	0	0						
22/02/2022	Idared	Z	172-30-09-104	447	1701	1519,8	1519,8	0	0						
03/03/2022	Alwa	Z	172-30-09-104	39	1740	113,1	113,1	0	0						
07/03/2022	Szampion	Z	172-30-09-104	573	2313	1375,2	1375,2	0	0						
08/03/2022	Cortland	Z	172-30-09-104	114	2427	364,8	364,8	0	0						
18/03/2022	Alwa	Z	172-30-09-104	434	2861	1258,6	1258,6	0	0						
22/03/2022	Ligol	Z	172-30-09-104	350	3211	1190	1190	0	0						
02/04/2022	Alwa	Z	172-30-09-104	258	3469	748,2	748,2	0	0						
04/04/2022	Jonagored	Z	172-30-09-104	358	3827	1253	1253	0	0						
18/04/2022	Szampion	Z	172-30-09-104	207	4034	496,8	496,8	0	0						
18/04/2022	Jonagored	Z	172-30-09-104	481	4515	1683,5	1683,5	0	0						
20/04/2022	Alwa	Z	172-30-09-104	393	4908	1139,7	1139,7	0	0						
14/05/2022	Gala	Z	172-30-09-104	650	5558	2210	2210	0	0						
19/05/2022	Jonagold	Z	172-30-09-104	383	5941	1302,2	1302,2	0	0						
30/05/2022	Idared	Z	172-30-09-104	321	6262	1091,4	1091,4	0	0						
16/06/2022	Melba	L	172-30-09-104	28	6290	75,6	75,6	0	0						
18/06/2022	Papierowka	L	172-30-09-104	38	6328	121,6	121,6	0	0						
18/06/2022	Reneta	J	172-30-09-104	252	6580	882	882	0	0						
18/06/2022	Reneta	J	172-30-09-104	397	6977	1389,5	1389,5	0	0						
18/06/2022	Melba	L	172-30-09-104	295	7272	796,5	796,5	0	0						
20/06/2022	Melba	L	172-30-09-104	12	7284	32,4	32,4	0	0						
23/06/2022	Reneta	J	172-30-09-104	189	7473	661,5	661,5	0	0						
27/06/2022	Melba	L	172-30-09-104	65	7538	175,5	175,5	0	0						
02/07/2022	Reneta	J	172-30-09-104	377	7915	1319,5	1319,5	0	0						
08/07/2022	Papierowka	L	172-30-09-104	85	8000	272	272	0	0						
16/07/2022	Reneta	J	172-30-09-104	326	8326	1141	1141	0	0						
08/08/2022	Papierowka	L	172-30-09-104	250	8576	800	800	0	0						
09/08/2022	Reneta	J	172-30-09-104	334	8910	1169	1169	0	0						
11/08/2022	Reneta	J	172-30-09-104	406	9316	1421	1421	0	0						
13/08/2022	Reneta	J	172-30-09-104	284	9600	994	994	0	0						
29/08/2022	Reneta	J	172-30-09-104	44	9644	154	154	0	0						
08/09/2022	Antonowka	J	172-30-09-104	328	9972	1049,6	1049,6	0	0						
15/09/2022	Lobo	J	172-30-09-104	196	10168	490	490	0	0						
21/09/2022	Antonowka	J	172-30-09-104	401	10569	1283,2	1283,2	0	0						
21/09/2022	Reneta	J	172-30-09-104	150	10719	525	525	0	0						
23/09/2022	Delikates	J	172-30-09-104	198	10917	633,6	633,6	0	0						
08/10/2022	Lobo	J	172-30-09-104	260	11177	650	650	0	0						
13/10/2022	Reneta	J	172-30-09-104	395	11572	1382,5	1382,5	0	0						
15/10/2022	Reneta	J	172-30-09-104	388	11960	1358	1358	0	0						
16/11/2022	Kosztela	J	172-30-09-104	42	12002	105	105	0	0						
19/11/2022	Reneta	J	172-30-09-104	341	12343	1193,5	1193,5	0	0						
25/11/2022	Antonowka	J	172-30-09-104	132	12475	422,4	422,4	0	0						
07/12/2022	Idared	Z	172-30-09-104	22	12497	74,8	74,8	0	0						
12/12/2022	Jonagold	Z	172-30-09-104	364	12861	1237,6	1237,6	0	0						
13/12/2022	Alwa	Z	172-30-09-104	377	13238	1093,3	1093,3	0	0						
14/12/2022	Gala	Z	172-30-09-104	432	13670	1468,8	1468,8	0	0						
16/12/2022	Jonagold	Z	172-30-09-104	464	14134	1577,6	1577,6	0	0						
17/12/2022	Cortland	Z	172-30-09-104	96	14230	307,2	307,2	0	0						
19/12/2022	Jonagored	Z	172-30-09-104	221	14451	773,5	773,5	0	0						
26/12/2022	Ligol	Z	172-30-09-104	311	14762	1057,4	1057,4	0	0						
27/12/2022	Ligol	Z	172-30-09-104	407	15169	1383,8	1363,45	20,35	1						
05/01/2022	Jonagored	Z	176-54-34-364	657	657	2299,5	2299,5	0	0						
07/01/2022	Gala	Z	176-54-34-364	323	980	1098,2	1098,2	0	0						
08/01/2022	Alwa	Z	176-54-34-364	270	1250	783	783	0	0						
10/01/2022	Idared	Z	176-54-34-364	103	1353	350,2	350,2	0	0						
